310,22.768997757036903
311,21.564272670759756
312,19.986406080131545
313,20.067211534346278
314,23.628379872491237
315,25.20106775094164
316,25.1270278933932
317,25.1604362374501
318,25.198273316902153
319,25.20593746320162
320,25.19347472994295
321,25.03446542695974
322,24.066522789224003
323,23.19853016582928
324,24.253961665209594
325,25.225814613925923
326,25.154920075234145
327,25.1239489581506
328,25.110278675340926
329,25.155708775791673
330,25.12679713130623
331,25.085081352118372
332,25.15100028088012
333,23.533489237878953
334,22.19213126338415
335,21.33156333110961
336,19.95678871460615
337,20.924329889533052
338,24.247770602917363
339,25.058126443685467
340,25.063029347752483
341,25.099805869941815
342,25.14550782709776
343,25.16063064660556
344,25.1660662001473
345,25.035047073863886
346,24.647806164055112
347,24.580725522047317
348,25.158313542362414
349,25.2626970337853
350,25.23091034658616
351,25.201099362186426
352,25.179916667052275
353,25.156608115705964
354,25.131978214327404
355,25.110676977025285
356,25.124130722808147
357,24.893510886438655
358,24.17385244866137
359,23.899473166128317
360,24.91970080274763
361,25.143759725260843
362,25.122513807637112
363,25.07529609129346
364,25.079897107972723
365,25.072458982073506
366,25.206566526972956
367,25.15311033146989
368,25.13496389639787
369,25.022630176910155
370,24.756032002282296
371,24.748303052931004
372,25.121810457440517
373,25.151038214373866
374,25.14956196924215
375,25.10711597029963
376,25.10601431841868
377,25.109752348115165
378,25.081978708442183
379,25.058962561110178
380,25.088468496997685
381,25.013796414553433
382,24.500734847667058
383,23.795688707794206
384,24.155424673510716
385,25.074475779491145
386,25.155871573702342
387,25.119450678016904
388,25.146917688615417
389,25.210879881324626
390,25.25671618627093
391,25.22253968896562
392,25.19951405826018
393,25.13740586505794
394,25.08761183226386
395,25.13265469496592
396,25.143589024538972
397,25.133691543795052
398,25.129588404221238
399,25.08114417157971
400,25.06846332073198
401,25.08954169875832
402,25.067552916882015
403,25.048453402779558
404,25.108407289649325
405,24.84618253073824
406,24.260214369429164
407,23.76508902283695
408,24.3773672231852
409,25.10892255293941
410,25.109875631969846
411,25.0582196968576
412,25.104874733043978
413,25.16226178683675
414,25.184756348629712
415,25.155119226076327
416,25.085901663920687
417,25.08051510780838
418,25.164017791484866
419,25.200704221626545
420,25.203637745143112
421,25.20223578643665
422,25.214516755037778
423,25.194479967527286
424,25.17080788686588
425,25.172301518182234
426,25.176173895669077
427,25.1753472616178
428,25.182330185592036
429,25.185918061875764
430,25.188851585392328
