0,17.10379000367477
1,19.33253992856656
2,22.44274007525639
3,24.139690176416217
4,24.765530391060736
5,24.521550062080518
6,22.57798009300046
7,19.821040150961515
8,16.994269981328838
9,13.850019979883141
10,13.107170149935545
11,15.258459979377697
12,17.249930023155756
13,21.193430094186084
14,23.363490285644307
15,24.48269035885949
16,24.907080013265002
17,24.79854991680671
18,23.287940200876
19,20.585699961682074
20,16.938979987879925
21,14.178949997270136
22,13.222979920928541
23,15.006300043237644
24,17.242320011112987
25,20.608119841909215
26,22.809690122174665
27,24.284490224866072
28,24.907479895511603
29,24.385650159601447
30,23.18034974866911
31,20.058629871666763
32,16.779819988165695
33,13.901680063971265
34,12.324299891372267
35,13.901210044275285
36,17.297980004303657
37,20.674220140187945
38,23.03673986358562
39,24.156300304991415
40,24.676269719145647
41,24.489560272633597
42,22.804469920238063
43,20.18565017548417
44,16.689470000164008
45,13.838749978404469
46,12.668609964771548
47,14.380869984494282
48,17.589760042279664
49,20.43838998039585
50,23.23669995363275
51,24.1098199209325
52,24.934529637678878
53,24.627950350921047
54,23.001100160787068
55,20.59571993599956
56,16.99793999745645
57,13.570830058603804
58,13.316220053422201
59,15.464119972001127
60,18.242149948712928
61,20.608430027248723
62,23.066369873608927
63,24.341219764767203
64,25.3583597730516
65,24.531640371417666
66,22.934189824360583
67,20.139879859011366
68,16.72985999633646
69,13.535779905520595
70,12.799540184428984
71,14.434740089733825
72,17.078660002525112
73,20.380750036644752
74,23.22124995774137
75,24.432780154740804
76,24.681770075739205
77,24.587690269555793
78,22.953149853845396
79,20.059400000617973
80,17.052520022104392
81,13.880109933518149
82,12.690149866971831
83,14.768069997255107
84,17.9267799699194
85,20.727999955809555
86,22.686529946486743
87,23.942689689162602
88,24.57805990383035
89,24.33165025068798
90,23.147769619225727
91,20.13638997758649
92,17.254839990360278
93,13.875519980774563
94,12.754479935542289
95,13.782330031132007
96,17.02063000564884
97,20.766319897025785
98,22.780799815279458
99,24.775720275818973
100,25.24387095695029
101,25.229735988842194
102,25.005959986969856
103,24.067586507611203
104,22.588360040368
105,21.084224307370395
106,19.470234757038895
107,17.348742872358
108,19.656548272709944
109,22.68188664976757
110,25.137846841922766
111,25.251452914013303
112,25.247371902310842
113,25.201771101138227
114,25.013477140981053
115,23.631695892069768
116,22.48189731931901
117,20.793930343647535
118,18.48897114074842
119,16.941149062590828
120,17.538054319456872
121,21.855829503712
122,24.924504131393554
123,25.268050398090583
124,25.260917320703594
125,25.22810010692428
126,24.996362813051444
127,23.838675259022644
128,22.493218096359627
129,20.80077101702021
130,18.406195515702112
131,16.97463920074362
132,17.480543191528298
133,22.034859788583304
134,24.962888085380484
135,25.23994642090954
136,25.245884593243446
137,25.19814213023627
138,25.009179592251776
139,23.69192005508249
140,22.400254167117325
141,20.83955485325374
142,18.640648215502456
143,17.130006888326957
144,17.188248631150756
145,21.786733644848802
146,23.90360949750916
147,25.2435595861891
148,25.232388172280118
149,25.18700232757208
150,24.994981401654094
151,23.610489488502026
152,22.442788677545252
153,20.354515864593072
